tconst,review
tt0089308,"to be honest, i didn't watch all of the original 'howling', but those scenes i saw made it obvious that the first howling was a great movie. so great, that seven horrible sequels had to be made. they started off with ""Howling II: Your Sister Is A Werewolf"". i got this movie on VHS from my uncle sometime ago when he was giving away a bunch of old movies he bought back when Atari was brand new. i just watched it last night, and it wasn't really BAD, it was just weird. i mean, the whole thing with Sybil Danning going three-way with two of her werewolf minions was just out of place and quite disturbing (but kinda hot), Christopher lee about to stab a dead karen as if she's a vampire, etc. actually, this movie was actually like some sort of mish-mash of Dracula and The Lost Boys...except with werewolves, because everything Christopher Lee (whom played Dracula himself) was saying about werewolves pretty much ripped off from every other vampire movie (stake in the heart, garlic, the creature of the night must die AT NIGHT, and the ruler of werewolves lives in TRANSYLVANIA). not much for the acting, but the worst of it came from Annie McEnroe. i swear, at some point in the film i found myself rooting for the werewolves to rip her throat out, because that damn throat always had to say SOMETHING. Anyway, the plot is pretty silly and clichéd, so there's no real point in telling you, you could just read about it on Wikipedia. By the way, the thing that really makes me nauseous about this movie is the fact that it's the ONLY film out of all the seven sequels thats related in any way to the original (not counting Howling IV (1988), which was a remake of the original, or in other words, a sequel based on the same novel). so don't see this movie. there's no real horror, hardly any werewolves, and just horrible special fx. 3/10"
tt0093176,"Prom Night 2 is an OK horror movie but prom night is way better and this movies about how the prom Queen Mary Lou in 1957 gets killed by her boyfriend and comes back 30 years later for revenge.The best actor in this movie is Micheal Ironside and the movie stars other OK actors and actress like Justin Louis (I),Wendy Lyon,Lisa Schrage and Richard Monette(I).And there are some good gore scenes like when Mary Lou kills the girl that is trying to hide in her locker by crushing the lockers together and how one of the students are on the computer and Mary Lou electrocutes him to death.Over all this is an OK/good horror movie and my rating is 4 out of 10."
tt0093629,"what kind of sh*t is this? Power rangers vs Freddy? It was watchable and as good as the first film in the beginning but from the part where the protagonists get super powers in theirs dreams, it started to become childish. This sh*t should have been rated PG or PG-13 rather than R. I expected to see some very mature stuff but it was only for the 1/3 of the film. The rest are for little kids. Plus it's focused too much on Christianity. I know Freddy's a demon but there are many religions that have different ways to fight demons. Why does it always have to be Christianity? This is total Orientalism and filled with white men/westerner's superiority. Don't' watch this, show it to little kids who loves power rangers."
tt0093978,"Ching Siu Tung's and Tsui Hark's A Chinese Ghost Story, aside from being one of the greatest wuxia pian films ever made, is a beautiful and romantic love story as well as an impressively choreographed martial arts film that should belong in every film lover's collection. The sorely missed Hong Kong superstar Leslie Cheung plays a traveling tax collector who spends the night at a haunted temple. While staying at the temple, he meets a colorful cast of characters that include the swordsmen Yin (Wu Ma) and Hsiao Hou, the Tree Devil, and the beautiful ghost Lit Sin Seen, played by the lovely Joey Wong.<br /><br />To free her from the clutches of the evil Tree Devil, he must reincarnate her body and travel to the underworld to defeat an even more powerful demon.<br /><br />Enough good things can't be said about this film. The pacing is perfect, with a great combination of romance, action, fantasy and humor, and the feverishly paced finale should leave you with little chance to breathe. The chemistry between the wonderfully tragic Joey Wong and Leslie Cheung (whose legendary career ended much too soon) really allows the viewer to feel for both of them. Indeed the acting on the whole is so vivacious and full of life, I would say this is one of the most fun viewing experiences I've ever had. Much of the credit goes to Wu Ma in his portrayal of the mysterious Swordsman Yin. His over-the-top persona of a disillusioned swordsman hell bent on vanquishing evil leads to some great moments of humor and traditional HK drama. A wonderful score, lush cinematography with eye popping colors, and frenetic action pieces courtesy of Ching Siu Tung round out this wonderful film. Find a copy anywhere you can. 10/10"
tt0097029,"Wow! I remember so many awful films that loosely revolved around high school from the early 1980s. They usually had someincredibly strained plot and lots of 27 year old actors pretending to be students. As I watched this film I felt a little of the nostalgia of growing up in the 1980s. However, then I find out that this film was made in 1989? Say what! Well, the nostalgia factor ends right there, this is just bad. The plot has the city preparing to close a high school and threatening to bus all of the students to inner city high schools. Which is odd, in that the students at this school are both wealthy and abundant. In fact, the main character lives in a mansion. Makes you wonder how they cannot find money to keep this school alive, have they never heard of property taxes. Oh, but here is the kicker. The school board says that they will keep the school alive, if the students can raise $200,000. So the seniors go about doing this. Hmmm, you raise $200,000 but instead of saving that for college, you put it towards saving the high school that you are a Senior in? And why exactly would they close an overpopulated school before the year is out? And...ahh forget it, this film was stupid and made in 1989!?"
tt0097081,"This is a really stupid movie in that typical 80s genre: action comedy. Conceptwise it resembles Rush Hour but completely lacks the action, the laughs and the chemistry between the main characters of that movie. Let it be known that I enjoy Jay Leno as a stand-up and as a talk show host, but he just cannot act. He is awful when he tries to act tough - he barely manages to keep that trademark smirk off his face while saying his one-liners which, by the way, aren't very funny. And seeing him run (even back then) is not a pleasant sight. In addition, I have a feeling that Pat Morita - at least by today's standards - doesn't give a very politically correct impression of the Japanese. Don't even get me started about the story. I give it a 2 out of 10."
tt0098525,"This movie is like the material S.E. Hinton was writing in the 1970s and Copola was adapting to the screen in the early 80s, and, had Trueblood actually been a product of either, the results might've been much better (especially in the acting department). Instead, we get a rather so-bad-its-funny piece of mediocrity.<br /><br />Jeff Fahey plays Ray Trueblood, a former street rumbler, I suppose is the accurate description. This was in the days of action movies that used guys in their 40s and mid30s and dressed them up in greaser threads or some kind of more effeminate selection of gang garb and they fought to lousy 80s music. Nonetheless, Ray is the lone caretaker of his younger brother, Donny (Chad Lowe in a part where he screams a lot), who he is forced to leave behind inexplicably in a train station when, on the run from the cops, he is nabbed and forced to serve time in the Marines. Flash forward to present day and Ray is back in town and looking for his brother who has also become part of the street gangs, although in a gang that was Ray's adversary and now old scores must be violently settled (and again, cops must be dodged and this time, a lady's honor defended in the action film sense) before Ray can carry on life at normal pace with his brother, Donny.<br /><br />For the most part, the film is quite ridiculous. For me, most of this has to do with far too much overacting, although not by Fahey or Sherlyn Fenn who plays the waitress he befriends. The guys in the gang and Lowe himself seem to do quite a bit of needless exaggerated as New York street toughs. Although, the bigger hang up is recycled plot lines and perhaps a kind of movie that was well past its prime as a product of 1989."
tt0098924,"Ahh, Talespin! What can I say that hasn't already been said about this great show? Nothing! This is without a doubt one of the most well-written shows I've ever encountered, live-action or animation. The newer stuff is way too dumbed down for my tastes, and some of the ""mature"" stuff I have to shoo kids out of the room for. But not Talespin.<br /><br />The stories are engaging and very plausible. Some of them could even be stretched out to an hour or two for a movie. Episodes like Stormy Weather and Her Chance to Dream are very dramatic while still being enjoyable for kids and adults alike. Then there are the pure comedy episodes such as the Bluest of the Baloo Bloods and Stuck on you, where the emphasis is on hilarity. I can laugh myself to tears in a few choice ones.<br /><br />The drama aspect is very lacking in most shows nowadays(at least, those which aren't specifically geared toward it), especially in cartoons. In the episode Stormy Weather for instance, Kit Cloudkicker decides that he's going to join an air circus, but Baloo believes that it would be too dangerous. In the biggest fight of the episode, Baloo yells at Kit to stay away from Daring Dan, to which Kit screams ""NO! You can't tell me what to do! YOUR'RE *NOT* *MY* *DAD*!"" and buries his face in his pillow. The next day he leaves for the air circus. This kind of drama is a rarity in a cartoon, and would be most welcome in the ones created nowadays.<br /><br />The Characters have a lot of depth to them. Baloo is pretty much the way he is in The Jungle Book, plus or minus a few degrees of laziness. Rebecca is a cunning business woman whose ideas on getting money, while good in theory, are seldom good in practice. Molly is a cute little girl, but you can't let that deceive you. She can be a real hellion sometimes. Kit Cloudkicker is a darker character than the rest. He doesn't trust adults much unless they appeal to him, and he has a tendency to break off relationships. Watch his expression in Plunder and Lightning when he grabs the grappling hook: he looks as though he's prepared to put it right through a pirate.<br /><br />In the end, it's the drama combined with the very real chemistry between the characters that makes this show #1 in my book. The relationship between Baloo and Kit is very real, almost father and son. This is demonstrated well in All's Whale That Ends Whale when Baloo takes Kit's word for it that Seymour is abusing the animals in his aquarium instead of siding with the other adults. Baloo and Becky's relationship is also realistic, due to Baloo's motivation for working comes from wanting to buy back the ol' Sea Duck, not necessarily a desire to help Rebecca. But something tells me that if he did get the Duck back he'd still do jobs for Rebecca.<br /><br />The Sea Duck, not to mention all the other planes in the series, is pretty realistically designed. The plane's functions don't change once throughout the series(continuity like that is hard to come by also), and unlike most other ""super-planes"" of other cartoons, it doesn't have one single weapon on board(unless you count mangoes!), and relies instead on it's cunning pilot's great skill to get out of trouble. It's hard to think of a hero vehicle that doesn't have some sort of gun turret, laser cannon, or even a handgun somewhere on board. And the fact that they use their heads to get out of trouble is so hard to find in a cartoon nowadays. Plus it's just such a darn cool design!<br /><br />This is definitely the best cartoon. Ever. Period. Definitely worth all ten stars!"
tt0102175,"Jungle Fever is too highly stylized, stereotyped, and comes across as essentially dishonest. Wesley Snipes was wrong for the lead and there was no chemistry between him and Annabella Sciorra. Even though there's plenty of talent in this movie, it's mostly wasted because the parts are reduced to little more than decorative cameos. Also, instead of simply showing racism for the ugly and stupid thing it is, Spike Lee chooses to wave it around like a flag in a most whining and irritating manner. I made it through most of the film but I couldn't quite finish it, and that, for me, rarely happens."
tt0106669,"<br /><br />I am a big-time horror/sci-fi fan regardless of budget, but after watching countless horror movies late night on cable and video, this has to be the worst of all movies. With bloody special effects (what looked like a roast covered in fake blood or ketchup that kept being shown over and over again) and people running around screaming from left, then to right, then back again. It should have stayed with the beginning convenience store scene and stopped there and been 15 minutes. Instead, it is dragged out very long. It is very, very x5 low budget. Many scenes were way, way too long. Narrator sounded very amateurish like a random person out of junior high was talking. This is the only movie to rate lower in my opinion than Manos, Red Zone Cuba, Benji,and Godzilla vs. megalon despite their higher budgets. 10 snoozes, try to stay awake through whole movie in one setting or better yet, avoid it like you would an undead brain-eating mob. The Why-Did-I-Ever-See-This-Piece-Of-Zombie-Dung-Blues. Epitome of nauseatingly bad made movies etc..ad infinitum. -infinity/10"
tt0115994,"Proof that not everything Tarantino touches turns to gold. This is most definitely plastic, all the way. Its easy to see that without Quentin's involvement this would have probably sat on the shelf for years, that's assuming it would have ever got produced in the first place. It is about a woman with a fascination of death who gets a job cleaning up after crime scenes, Angela Jones is unconvincing in this role, William Baldwin is better as the Serial Killer who keeps Jones in employment!. All in all pretty poor."
tt0116762,"This is a genuinely horrible film. The plot (such as it is) is totally undecipherable. (I think it has something to do with blackmail, but I'm not entirely certain.)<br /><br />Half of the dialogue consists of useless cliches. The other half is spoken by the various actors in such unintelligible imitations of ""southern"" accents that (thankfully) the words cannot be recognized.<br /><br />But the one true tragedy of the movie is that such a historic talent as Mary Tyler Moore apparently was in such dire financial or personal circumstances that she appeared in it.<br /><br />"
tt0119173,Demi Moore's character in the movie was selected for the SEALs because of her looks. That was a bad start and the movie went down from there. The plot was totally unbelievable. The will to make it in a tough military unit is not enough. This movie did not convince me of a woman's physical ability to perform the types of tasks required.<br /><br />Trying to pretend that women and men are basically the same is an insult to everyone's intelligence. The differences between the sexes are what makes life interesting.
tt0119427,"JUDAAI was a bold film by Raj Kanwar at it's time In 1997 when such a topic was damn out of the box<br /><br />To give him his credit he does succeed in showing how greed changes a person and to what extent the person can go to get what she wants<br /><br />The film however is damn melodramatic, many places ridiculous<br /><br />One wonders why Anil doesn't buy a TV for his wife? when he earns so much Just to show how poor he is?<br /><br />The twist is well handled but the handling is straight out of 80's The Johny- Paresh comedy which entertains here and there stands out as a sore thumb as it doesn't fit in the story<br /><br />Even there are several cringeworthy scenes<br /><br />Direction by Raj Kanwar is adequate though at times too melodramatic Music is okay but most songs look forced<br /><br />Anil does his part well Sridevi is excellent in her part Urmila is decent Amongst rest Kader Khan is as usual Johny Lever is funny, Paresh irritates Farida is decent"
tt0120742,"MAJOR LEAGUE: BACK TO THE MINORS (1998) ½* <br /><br />Starring: Scott Bakula, Eric Bruskotter, Corbin Bernsen, Dennis Haysbert, Jensen Daggett, Written and directed by John Warren 100 minutes Rated PG-13 (for language and some violence) <br /><br />By Blake French: <br /><br />	Believe it or not, in the new John Warren comedy ""MAJOR LEAGUE: BACK TO THE MINORS"" there is one funny scene. It consists of a sequence where an infuriated coach throws a baseball hard into the wall behind him only to have it hit the cement and bounce back and smash him in the face. It's not much, but with the exception of a few one-liners, it's all this film has to offer...enough said. <br /><br />This movie is not only structurally impaired, characteristically undeveloped, predictable and badly written, but also just plain bad. Even non-critical audience members will hate this movie with all that they got. It is so familiar it just isn't funny. <br /><br />How many times does the same movie about sports have to be made? Last years we saw this same material in ""Air Bud: Golden Receiver,"" and as bad as that film was, this is even worse. At least ""Air Bud"" was family oriented. ""Major League Back to the Minors"" is too vulgar for a wholesome family to view together on a Sunday afternoon. It is too childish for adults. So who is this film for? Teenagers? Elderly? People who are so desperate for entertainment they would rent something like this?<br /><br />	The film, like many others like this, has one basic point it tries to make: teamwork conquers all. Yes it does, and what a great moral to try to prove. Too bad we have already seen and excepted it so many times over and over have such little talent and intelligence that their cheerleaders are men in a ballerina costumes. Where the silly announcers form their own ""buddy comedy routine"" muttering one liners to themselves like ""They suck,"" ""This kids fast ball is timed with an hour glass,"" ""This guy dropped out of ball for a while to find something he lost--maybe it was his mind,"" ""Somebody needs a nap,"" and ""ever see a sunset as beautiful as that play."" Where the characters have such little significance to each other that we never know them by name. And where the only heartfelt lecture scene about teamwork is so unknowledgeable that it is almost funny.<br /><br />	""Major League Back to the minors"" is so bad; it stalls its trite ending right in the middle of a good closing sequence. The good baseball team is on a comeback, they are about to win and--the power goes out. I was thinking for a minute that this piece of trash had come to a conclusion, but in reality, its false final scene exists only to add minutes to the running time. The movie basically consists of a series of unrelated sketches that throw in so many putrid jokes it is are not funny. There is another kind-of-funny line of dialogue that has a coach and a player talking to each other about why a long time outfielder is not wanted in that position any longer. The coach's answer: ""You're too old, too slow, and too fat."" The player's reaction is to die for. But that scene certainly does not make this movie noteworthy of you time, and certainly is not worth a cent of your money. <br /><br />So here is another dreadful entrée into this genre of film, another that is doomed with its own script, which is failed before seen, and another which is so familiar it seems like deja vu all over again.<br /><br />"
tt0123385,"Artemesia takes the usual story about the art world, eg, ""You can't paint that! But I want to!"" and plasters it with sex and scandal to make the whole film, well, interesting, but not remarkable.<br /><br />The story is about one of the first female painters around, Artemesia who course, is fiercely independent, but just can't stop thinking of men, and their bodies for artistic purposes of course. She soon gets private tutoring from one of a well known artist, but soon tutoring becomes much more then art, and soon after that, scandal erupts! Funny how they could take a historical biography and make it almost into a soft-porn fantasy. I mean, was Artemesia THAT much of a man-hungry person? Also, it's quite funny when she's insisting that she ""paints for herself!"" yet falls for the first person she sees.<br /><br />Actually, the story itself is quite fascinating, and it ends with a trial, which I always love. But I wasn't too crazy about the male lead who played her teacher, who looked rather like the person someone like that wouldn't fall for. I woulda gone for the young fisherman :P"
tt0128239,"This docu-drama is what you would expect from Richard Attenborough, the man who gave us ""Gandhi"": beautifully photographed, compellingly casted, well written in the measured, literate manner that Hollywood discarded in the 30's, and scrupulously accurate. It stands out as a genre film, excelling in its portrayal of native American (or, more appropriately for its Canadian setting, ""First Nations"") culture and standing with ""Black Robe"" as a wonderfully photographed piece of Canoe Country and its culture (here, circa 1934). This idyllic portrait derives drama from its subject: Archie ""Grey Owl"" Belaney, a Scot raised in Hastings (England) by maiden aunts who became so obsessed with the ""red indian"" tales of his childhood that he went to Canada, disappeared into the woods, and became a trapper and adopted son of an Ojibway band. He was a vain man with a habit of marrying and abandoning<br /><br />Indian brides, none of whom seem to have thought less of him for it, for he was also an extraordinarily charming and picaresque character. One of his wives (one smarter than he, by most accounts) propelled him into fame as a writer and early advocate for protecting the wild country of the North, and this forms the focus of Attenborough's tale. The chemistry between Brosnan and Annie Galipeau (as Grey Owl's wife Pony) is engaging and, if not firey, is nonetheless quite touching. A good film when you need some time from the madding crowd."
tt0167456,"The original Thunderbirds earned a place in TV history. It was, and still is, much beloved - indeed, the entire first 10 minutes of the Wallace and Gromit movie (the Wererabbit) is a direct lift of Thunderbirds, down to a direct replay of the original Thunderbird 2 launching sequence (if you don't believe me, get the movie, and then get a copy of the original episode where Thunderbird 2 is launched).<br /><br />This movie was a crass attempt at making a kids' movie - when the original was loved and enjoyed by kids and adults alike! In the original, the Thunderbirds spent all of their time rescuing people who were often trapped when Mother Nature or Technology went horrible wrong (yes, there was also the occasional criminal act). The Thunderbirds put their own lives and resources at risk for no reward - the very essence of heroism and selflessness. There was little physical violence. The Thunderbirds challenged the imagination to a degree - how many of us would dream of someday building a Thunderbird 2? And don't underestimate the power of entertainment to do this - many Japanese attribute their fascination with humanoid robots to the old Astroboy cartoon.<br /><br />But this movie was a poor re-image of the original. This movie came across as a meld between Thunderbirds and Loony Tunes - I mean, we have Anthony Edwards as Brain imitating Porky Pig's stuttering????? Much of the action consists of Kung Fu/Power Rangers type fighting. Indeed, there were funny sound effects when someone got nailed on the head with a frying pan. The tech that fired our imagination was absent - instead we have these kids running around, using a plot device that was NEVER in the original series (having the entire team take off at once, leaving the base occupied by the kids and Brain). Then there was a dose of ""Use the Force Luke"" mysticism thrown in when TinTin would levitate something or another, coupled with the The Hood using aerodynamics that looked like they were lifted from ""Crouching Tiger, Hidden Dragon"". About the only thing missing was for The Hood to go ""TinTin, I am your Uncle"" with a breath mask voice. The heart that made Thunderbirds unique was GONE.<br /><br />The only bright point was Ron Cook's portrayal of Parker - he caught it perfectly. But the actress playing Lady Penelope came across as a child - HUH???? <br /><br />And this is why we hate this movie. When someone puts out something that was popular to a fan base, and expects the fans to shell out money to watch, and then delivers something than wasn't even close to what the fans expect - well, I am sorry, that is just plain WRONG! OK, so if they were making a kids' movie - fine - next time distribute it straight to video, where many of these belong. But don't package something up in a familiar wrapper and change the innards."
tt0190524,"I didn't agree with any of the theology in the Left Behind series, but nonetheless I found the books gripping and I read 8 of 12 of them. Undeniably good writing and interesting story. However, I didn't have very high expectations for the movie. There was no way mainstream Hollywood would have taken up a Christian series and produced a big-budget movie. So it was done independently... and it just felt like I was watching a really long TV show. It just didn't FEEL like a movie; it didn't have that movie ""experience"" to it, if anybody knows what I'm talking about. So the movie suffered because of that, and the low-budget, poor special effects were another detraction for me.<br /><br />On top of that, I feel that Gordon Currie was woefully miscast as Nicolie Carpathia. Reading the book, my impression of NC was that he was supposed to be this charming, dazzling, amazingly handsome guy who spoke English with almost zero trace of an accent. So I imagined somebody like Pierce Brosnan in the role. Instead, they found some Clay Aiken pencil-neck who looks like an employee of the month from Best Buy, and gave him a really bad fake accent. So that lost a few stars for me right there. A movie is just not convincing when the major villain doesn't look or sound the way he's supposed to.<br /><br />The acting was okay, but nothing to write home about. Some of the scenes - like one of the conversion scenes (can't remember which one) - were real seat-squirmers for me. And some of the Christian rock music or whatever it was, was really out of place for some of the scenes, like in the one with Kirk Cameron praying in the bathroom.<br /><br />In short, it wasn't a bad movie, but it just didn't do it for me. Stick to the book, folks, it's much better."
tt0190897,"POPEYE AND BIG FOOT **; POPEYE'S ENGINE COMPANY **; GETTING POPEYE'S GOAT **1/2<br /><br />I used to lap these up as a kid but, catching an episode of the series comprising three cartoons back-to-back now i.e. several years later (they preceded the theatrical screening of the pirate yarn RAIDERS OF THE SEVEN SEAS [1953]), I can see how they don't hold up all that well! The character of Popeye isn't exactly sympathetic to begin with, Olive Oyl distinctly overbearing and Bluto's antics failed to elicit much interest either  in short, the scripts were alarmingly thin, fairly awful and generally unfunny to boot. They're strictly juvenile fare, yet I doubt today's kids would even have the patience to stick with them!; furthermore, the animation style is unattractive.<br /><br />Taking each short per se, I guess they improved from one to the other: after the initial shock, one adapted to its mediocre quality as it were, so that the third cartoon easily results in being the most enjoyable of the lot  Popeye is entrusted with a mascot army goat whose immense appetite causes him no end of mischief (hardly original, I know, but always an amusing ploy). One interesting element here was that the shorts were bookended with Popeye delivering moralistic bits of wisdom to the kids in the audience."
tt0196267,"They had such potential for this movie and they completely fall flat. In the first Cruel Intentions, we are left wondering what motivated the lead characters to become the way they are and act the way they do. There is almost NO character development whatsoever in this prequel. It's actually a very sad story but this film did nothing for me. It was as if they left out good writing in place of unneeded f-words. And the end makes absolutely no sense and doesn't explain anything. The writing was just terrible. Another thing that bothered me was that they used at lease 3 of the EXACT SAME lines that were in the original. Such as ""down boy"", or the kissing scene, and a few others I can't remember. I was not impressed at all by Robin's acting, but Amy did a great job. That's about the only thing that reconciled this movie."
tt0252133,"Well I don't know where to begin. Obviously this was a made for TV movie, so my expectations were low. I was pleasantly surprised by the overall direction of the second hour, but anything before or after that seemed to be a paint by the numbers sort of movie.<br /><br />And talk about bad chemistry between the tow lovebird detectives. ..<br /><br />I would go more in depth, but this movie doesn't really deserve it. Grade: D+ (IMDB rating 3/10)"
tt0254199,"This is a movie about making a movie. Such movies may be entertaining, but they need some substance, to do so. It did not happen here, I am afraid. Mr Coppola did not inherit his father's skills, unfortunately (neither did his sister, who can however make movies which one might watch).<br /><br />I do wonder how this movie came to get such rave reviews. <br /><br />Let's see: the lead male actor, supposedly a director, is as expressive as a frozen squid and his voice has the same pitch whatever he says, the lead female actress has an expression on her face that never changes, the plot is totally segmented in bits with perhaps one single connecting element, the movie within the movie idea must be more stale than paleolithic rocks... Would that be enough?<br /><br />I regretted every single moment I watched this movie. A walk with the dog is far superior entertainment to this unbelievably lame movie. It's as if a François Truffaut plot were directed by Dick Cheney...<br /><br />Brazil, some other classic SF movies? You must be really joking..."
tt0272147,"Ugh, what can I say other than, ugh. I rented this film because it was labeled as a sequel to the original Vampires. This movie could not have been any lamer. Lacking not only in plot, but the acting is atrocious. Combined with some obvious plot holes makes this movie a very hard one to watch. Many times I questioned my own sanity at continuing to watch the film long after the plot had jumped the shark. Here's a sampling of the lamer aspects...<br /><br />***SPOILERS***<br /><br />Professional ""Slayer"" insists on sleeping outdoors by himself at night. He wakes up to a woman crying, sitting no more than 3 feet from him in the middle of nowhere. He immediately goes to comfort her without questioning her sudden appearance. She goes from crying to seducing him, and he lets it happen with obvious results...<br /><br />One of the main characters is Zoe, was bitten by a Vampire, but as long as she takes these ""experimental pills"" she got in Mexico City, she's fine, although her body temperature is below room temperature...<br /><br />Guard outside of monastery where hero is staying the night is killed by vampires, hero leaves the next day. He then returns a day later only to be surprised that the vampires attacked the monastery the night after he left...<br /><br />...avoid this movie."
tt0305396,"The movie has several story lines that follow several different characters. The different story lines don't feel like one whole complete piece which makes this comedy a very incoherent one and gets even annoying to watch at times.<br /><br />It may sound weak and cliché but it's true; You're way better of watching the Crocodile Hunter series on the Discovery channel with Steve and Terri Irwin. It's more fun and even more hilarious than this movie is. I'm sure both cast and crew had lots of fun making this movie but the movie doesn't give us the viewers much pleasure. For a comedy it simply isn't funny enough and Steve and Terri Irwin just aren't good actors, not even when they play themselves! Their antics are simply not good enough to make an entire movie around and their scene's feel long, distracting and unnecessary and even annoying at times.<br /><br />The movie had quite some potential, I mean Steve Irwin is one character that in a strange way is both intriguing and hilarious to watch, so when I first heard that they were making a movie about 'the crocodile hunter' my first reaction was; brilliant! The movie however heavily suffers from its weak story and the incoherent story lines with uninteresting and unfunny characters. The movie does has a certain entertainment value, at least enough to make this movie watchable for at least once but still, I must certainly wouldn't recommend this movie.<br /><br />Watching this movie felt like a waste of time. Still this movie might be watchable just once, when it gets on TV, on a rainy afternoon. It does has some good moments but the story lines really completely ruin the movie and its potential.<br /><br />4/10"
tt0315327,"Jim Carrey is one of the funniest and most gifted comedians in film today. With his hyperactive spontaneity and his rubber face he can just go crazy, and we love him for it. He has the ability to make mediocre comedies (ala Ace Ventura), and turn them into decent comedic outings. Or, in the case of 'Liar Liar', make them some of the most hilarious contemporary comedies around. Carrey has also proven himself capable of tackling dramas. He was excellent in both 'Man on the Moon' and 'The Truman Show.' The guy is remarkable.<br /><br />Then comes 'Bruce Almighty,' an ideal vehicle for Carrey, and a premise that should have worked; Carrey, after complaining about God and how his life stinks, is enabled with God's powers. However, the script is pure recycled garbage. Now, no matter how bad a script is, Carrey's improvisation alone sometimes makes an unfunny scene funny. The problem is that there are very few opportunities for Carrey to be unleashed because so much of the comedy relies on silly special effects, only some of which are amusing. Carrey is rarely able to improvise because he has to work around the special effects. The writers apparently thought that all these special effects and superpower sequences were funny, because the rest of the movie is simply filler giving Carrey nothing else to work with besides a whiny character who is absolutely humorless. He seems more like a 5-year yearning for our attention, wanting the viewer to find what he is doing funny, when it's really just annoying.<br /><br />I have always enjoyed Jennifer Aniston on 'Friends' and she was superb in last year's 'The Good Girl.' She too has a gift for comedy, but with the script as linear as it is, she is simply given the part of the bitter girlfriend. She comes across as nagging, grumpy, and there is no chemistry between the two stars.<br /><br />'Bruce Almighty' should have been a comedy that works. But it doesn't even have the guts to tackle the subject matter that it's making fun of; religion. A few minor giggles (his internet is Yehweh), but instead it's just turned into a comedic superpower comedy. Not to mention that it's tone shifts from silly to heavy-handed, and even black comedy at times. The movie fails on nearly every level. That's not to see it is entirely devoid of laughs, but it's close. Any movie that feels the need to incorporate scenes of a dog peeing to get it's laughs has problems. But hey, if you find pee jokes funny, go for it.<br /><br />"
tt0332452,"I had high hopes for Troy and I am so bitterly disappointed. The film was directed so badly it made my stomach ache. The pacing was so slow, the dialogue laughable and the film - well apart from a nice fight scene between Achilles (Pitt) and Hector (Bana) - the rest was shallow.<br /><br />And why, oh why does Hollywood always insist on rewriting stories to fit 'consumer approval'. Agamemnon didn't die in Troy, the war lasted 10 years and Achilles was killed by Paris OUTSIDE the walls of Troy with an arrow to the ankle! It annoys me that such a classic story as this is turned into a soap.<br /><br />And don't even start me on the 'lack' of chemistry between Helen and Paris. She was the woman the war was fought over and it didn't even look as if the two of them cared a great deal about the other. No sparks, no emotion, no hope.<br /><br />I have to say in the films defence Brad Pitt, Eric Bana and Peter O' Toole acted very well with a bad script but that isn't enough to save this awful movie. <br /><br />Can anybody tell me where the £200 million budget went? Maybe in all the trees they used for the funeral pyres - where did they get all those trees?<br /><br />I am so disappointed it hurts."
tt0352394,"Because others have gone to the trouble of summarizing the plot, I'd like to mention a few points about this film. There may be spoilers here; I don't care enough to filter them out.<br /><br />- Given the film's low budget, the creature design was quite good. It's actually nice to see a direct-to-video horror film that's not slathered with awful CGI. Unfortunately the digital film quality's quite grainy in places, and it's most noticeable in the well-lit white halls of the asylum.<br /><br />- Ridiculous lighting design plagues parts of this film, to say nothing of the variations in the passage of time. I understand the director might have been trying to simulate dementia, but in order for this to be effective consistent time flow needed to be established. As-is, it merely seems amateurish.<br /><br />- Plot twists were numerous but consistently predictable. I neither had a doubt in my mind of the identity of the robed cultists, nor of the fact that some kind of lame evil-trumps-good development would surface at the end.<br /><br />- This may seem like quibbling, but characters in this film reliably fail to employ any kind of common sense. First of all, regulatory commissions would be all over a mental health center that unilaterally declared all patient and employee deaths cardiac arrest-induced. Why would the head psychiatrist also be capable of performing autopsies? Why wasn't a plot point made of these impressive qualifications, or of his introduction to his odd choice of religion? What's the background? What's supposed to make us care about anyone in this? And just as importantly, who in their right mind would go through the introduction to the place, see everything that was so frighteningly wrong with it, and then conclude that it was still a fine place to pursue a residency? This film didn't even respect its characters enough to give their intelligence the benefit of the doubt.<br /><br />Bottom line: See The Wicker Man instead."
tt0363290,"I was looking forward to seeing this movie after reading a positive review in the New York Times. In addition, I'm also Shanghainese so there was more than just a passing interest in the subject matter. However, after watching it, I was extremely disappointed.<br /><br />The movie's pace was excruciatingly slow and monotonous. The director lingered on certain scenes for much too long. There was no passion or chemistry between the lovers. There was barely any dialogue. Dialogue was sorely needed to compensate for the lack of acting. At the end of the movie, you didn't feel any compassion for the characters. This movie was lacking in everything. The script was weak, the acting was poor, and the editing was non-existent. The director tried to emulate certain noir film styles but failed miserably. A good movie is one in which captures your attention, maintains it and is successful in concluding without you feeling time has passed by. This movie felt as though it would never end. Don't waste your money on this movie."
